right,108,112,glasses_filter.png,225,225
right,111,111,glasses_filter.png,225,225
right,115,111,glasses_filter.png,225,225
right,119,110,glasses_filter.png,225,225
right,122,110,glasses_filter.png,225,225
right,125,109,glasses_filter.png,225,225
right,126,108,glasses_filter.png,225,225
right,127,104,glasses_filter.png,225,225
right,128,101,glasses_filter.png,225,225
right,130,98,glasses_filter.png,225,225
right,133,94,glasses_filter.png,225,225
right,136,91,glasses_filter.png,225,225
right,139,88,glasses_filter.png,225,225
right,143,85,glasses_filter.png,225,225
right,149,82,glasses_filter.png,225,225
right,155,81,glasses_filter.png,225,225
right,160,80,glasses_filter.png,225,225
right,165,80,glasses_filter.png,225,225
right,170,81,glasses_filter.png,225,225
right,174,82,glasses_filter.png,225,225
right,178,85,glasses_filter.png,225,225
right,183,88,glasses_filter.png,225,225
right,189,93,glasses_filter.png,225,225
right,191,97,glasses_filter.png,225,225
right,193,101,glasses_filter.png,225,225
right,195,106,glasses_filter.png,225,225
right,196,108,glasses_filter.png,225,225
right,199,107,glasses_filter.png,225,225
right,200,111,glasses_filter.png,225,225
right,196,111,glasses_filter.png,225,225
right,196,116,glasses_filter.png,225,225
right,196,120,glasses_filter.png,225,225
right,195,124,glasses_filter.png,225,225
right,193,129,glasses_filter.png,225,225
right,190,132,glasses_filter.png,225,225
right,187,136,glasses_filter.png,225,225
right,184,139,glasses_filter.png,225,225
right,179,142,glasses_filter.png,225,225
right,174,145,glasses_filter.png,225,225
right,169,146,glasses_filter.png,225,225
right,164,146,glasses_filter.png,225,225
right,160,147,glasses_filter.png,225,225
right,154,147,glasses_filter.png,225,225
right,150,145,glasses_filter.png,225,225
right,146,143,glasses_filter.png,225,225
right,143,140,glasses_filter.png,225,225
right,140,139,glasses_filter.png,225,225
right,137,136,glasses_filter.png,225,225
right,135,134,glasses_filter.png,225,225
right,133,130,glasses_filter.png,225,225
right,130,127,glasses_filter.png,225,225
right,129,125,glasses_filter.png,225,225
right,127,122,glasses_filter.png,225,225
right,126,118,glasses_filter.png,225,225
right,125,114,glasses_filter.png,225,225
right,125,112,glasses_filter.png,225,225
right,123,112,glasses_filter.png,225,225
right,121,112,glasses_filter.png,225,225
right,119,112,glasses_filter.png,225,225
right,116,113,glasses_filter.png,225,225
right,114,113,glasses_filter.png,225,225
right,111,113,glasses_filter.png,225,225
right,108,114,glasses_filter.png,225,225
right,105,113,glasses_filter.png,225,225
right,102,113,glasses_filter.png,225,225
right,100,114,glasses_filter.png,225,225
right,100,116,glasses_filter.png,225,225
right,99,118,glasses_filter.png,225,225
right,98,121,glasses_filter.png,225,225
right,98,125,glasses_filter.png,225,225
right,97,129,glasses_filter.png,225,225
right,95,134,glasses_filter.png,225,225
right,93,137,glasses_filter.png,225,225
right,91,140,glasses_filter.png,225,225
right,89,143,glasses_filter.png,225,225
right,87,145,glasses_filter.png,225,225
right,83,148,glasses_filter.png,225,225
right,80,149,glasses_filter.png,225,225
right,77,151,glasses_filter.png,225,225
right,73,152,glasses_filter.png,225,225
right,69,152,glasses_filter.png,225,225
right,65,152,glasses_filter.png,225,225
right,61,152,glasses_filter.png,225,225
right,57,152,glasses_filter.png,225,225
right,53,151,glasses_filter.png,225,225
right,48,148,glasses_filter.png,225,225
right,45,147,glasses_filter.png,225,225
right,41,144,glasses_filter.png,225,225
right,38,142,glasses_filter.png,225,225
right,35,139,glasses_filter.png,225,225
right,33,135,glasses_filter.png,225,225
right,31,131,glasses_filter.png,225,225
right,29,128,glasses_filter.png,225,225
right,29,125,glasses_filter.png,225,225
right,28,122,glasses_filter.png,225,225
right,28,120,glasses_filter.png,225,225
right,29,119,glasses_filter.png,225,225
right,29,116,glasses_filter.png,225,225
right,29,112,glasses_filter.png,225,225
right,30,111,glasses_filter.png,225,225
right,31,108,glasses_filter.png,225,225
right,33,105,glasses_filter.png,225,225
right,34,103,glasses_filter.png,225,225
right,36,101,glasses_filter.png,225,225
right,37,99,glasses_filter.png,225,225
right,39,97,glasses_filter.png,225,225
right,41,96,glasses_filter.png,225,225
right,43,94,glasses_filter.png,225,225
right,46,92,glasses_filter.png,225,225
right,48,91,glasses_filter.png,225,225
right,50,90,glasses_filter.png,225,225
right,53,89,glasses_filter.png,225,225
right,56,88,glasses_filter.png,225,225
right,59,87,glasses_filter.png,225,225
right,62,86,glasses_filter.png,225,225
right,65,87,glasses_filter.png,225,225
right,68,86,glasses_filter.png,225,225
right,72,87,glasses_filter.png,225,225
right,74,88,glasses_filter.png,225,225
right,78,89,glasses_filter.png,225,225
right,80,91,glasses_filter.png,225,225
right,83,93,glasses_filter.png,225,225
right,86,95,glasses_filter.png,225,225
right,89,97,glasses_filter.png,225,225
right,90,100,glasses_filter.png,225,225
right,93,103,glasses_filter.png,225,225
right,95,106,glasses_filter.png,225,225
right,96,109,glasses_filter.png,225,225
right,98,112,glasses_filter.png,225,225
right,99,112,glasses_filter.png,225,225
right,102,112,glasses_filter.png,225,225
right,105,112,glasses_filter.png,225,225
